text	Joy	Fear	Anger	Sadness	Surprise
як ти досі не поїхала? ;)	0	0	0	0	1
внізапно побачила чоловіка  топлєс.тоїсть в рушникові. на вулиці. тоїсть в центрі міста *цікаво як жіноча половина дєвішнік святкує	0	0	0	0	1
Навіть не знаю, як він так вгадав)	0	0	0	0	1
- Чого дівки називають себе бабами, а коли їх  пацан так називає, то вони бісяться?	0	0	0	0	1
І з якого дива в мене сьогодні п'ятниця?	0	0	0	0	1
хто би міг подумати...нема нормальної позитивної фотки...де я сама)	0	0	0	0	1
ок, труся, я тебе недооцінювала, твіт за 10 жовтня. серйозно?	0	0	0	0	1
Цікавих випадків було більше  Не здається?	0	0	0	0	1
Світло у вагоні не виключають. . .дивно	0	0	0	0	1
думала здалося...вперше побачила просто, а всі тільки про них і говорять.	0	0	0	0	1
От і я над цим часто задумуюсь...нащо?	0	0	0	0	1
ооо, і цей мені пише	0	0	0	0	1
Славко пише такі твіти ніби все життя не жив в Україні і тепер його це дуже дивує... а чи жив чи не жив?	0	0	0	0	1
Я спочатку аж стала, як укопана бо думала Оля йде.	0	0	0	0	1
У мене якось так дивно вени видно.	0	0	0	0	1
неочікувано:) може спочатку б на побачення?	0	0	0	0	1
ох нічого собі, мавка, ти красава)	0	0	0	0	1
чому всі так .... на Esquire?	0	0	0	0	1
це дуже странно - включити комп і не включити ворд.	0	0	0	0	1
як це нема такої моди?	0	0	0	0	1
обоже, це ж якій к-сті твіттерян він сниться!	0	0	0	0	1
Шо могло бути дивнішим за це?	0	0	0	0	1
Щиро не розумію, як усі ці люди навколо мене сплять.	0	0	0	0	1
це за цього шефа з котрим в тебе внезапний роман?	0	0	0	0	1
це випадковість, хіба не зрозуміло? і українська розкладка в мене є	0	0	0	0	1
